1220	अ-कर्मणि	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "कर्मणि", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1221	स्व-भाव-जेन	[["1.1", "स्व-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "भाव-", "उपपद-तत्पुरुषः,1.3"], ["1.3", "जेन", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.3"]]
1222	अ-वशः	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "वशः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1223	सु-कृतस्य	[["1.1", "सु-", "कर्मधारयः,1.2"], ["1.2", "कृतस्य", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1224	निर्-मलम्	[["1.1", "निर्-", "बहुव्रीहिः,1.2"], ["1.2", "मलम्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1225	अ-ज्ञानम्	[["1.1", "अ-", "नञ्_तत्पुरुषः,1.2"], ["1.2", "ज्ञानम्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1226	मत्-पराः	[["1.1", "मत्-", "बहुव्रीहिः,1.2"], ["1.2", "पराः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
1227	अन्-अन्येन	[["1.1", "अन्-", "बहुव्रीहिः,1.2"], ["1.2", "अन्येन", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1228	मृत्यु-संसार-सागरात्	[["1.1", "मृत्यु-", "कर्मधारयः,1.2"], ["1.2", "संसार-", "कर्मधारयः,1.3"], ["1.3", "सागरात्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.3"]]
1229	आवेशित-चेतसाम्	[["1.1", "आवेशित-", "बहुव्रीहिः,1.2"], ["1.2", "चेतसाम्", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.2"]]
1230	अ-कृत-बुद्धित्वात्	[["1.1", "अ-", "बहुव्रीहिः,1.2"], ["1.2", "कृत-", "नञ्-तत्पुरुषः,1.3"], ["1.3", "बुद्धित्वात्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.3"]]
1231	दुर्-मतिः	[["1.1", "दुर्-", "बहुव्रीहिः,1.2"], ["1.2", "मतिः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1232	द्यावा-पृथिव्योः	[["1.1", "द्यावा-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "पृथिव्योः", "कर्ता,2.1"], ["2.1", "भवतः", "अभिहित_कर्ता,1.2"]]
1233	लोक-त्रयम्	[["1.1", "लोक-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "त्रयम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1234	महत्-आत्मन्	[["1.1", "महत्-", "कर्मधारयः,1.2"], ["1.2", "आत्मन्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1235	शब्द-आदीन्	[["1.1", "शब्द-", "बहुव्रीहिः,1.2"], ["1.2", "आदीन्", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
1236	राग-द्वेषौ	[["1.1", "राग-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "द्वेषौ", "कर्ता,2.1"], ["2.1", "स्तः", "अभिहित_कर्ता,1.2"]]
1237	विविक्त-सेवी	[["1.1", "विविक्त-", "उपपद-तत्पुरुषः,1.2"], ["1.2", "सेवी", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1238	लघु-आशी	[["1.1", "लघु-", "बहुव्रीहिः,1.2"], ["1.2", "आशी", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1239	यत-वाक्-काय-मानसः	[["1.1", "यत-", "बहुव्रीहिः,1.4"], ["1.2", "वाक्-", "इतरेतर-द्वन्द्वः,1.4"], ["1.3", "काय-", "इतरेतर-द्वन्द्वः,1.4"], ["1.4", "मानसः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.4"]]
1240	ध्यान-योग-परः	[["1.1", "ध्यान-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "योग-", "बहुव्रीहिः,1.3"], ["1.3", "परः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
1241	निर्-ममः	[["1.1", "निर्-", "बहुव्रीहिः,1.2"], ["1.2", "ममः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1242	ब्रह्म-भूयाय	[["1.1", "ब्रह्म-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "भूयाय", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1243	प्राण-अपान-समायुक्तः	[["1.1", "प्राण-", "इतरेतरद्वन्द्वः,1.2"], ["1.2", "अपान-", "तृतीया_तत्पुरुषः,1.3"], ["1.3", "समायुक्तः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
1244	चतुर्-विधम्	[["1.1", "चतुर्-", "बहुव्रीहिः,1.2"], ["1.2", "विधम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1245	स्व-धर्मम्	[["1.1", "स्व-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "धर्मम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1246	इन्द्रिय-कर्माणि	[["1.1", "इन्द्रिय-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "कर्माणि", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
1247	प्राण-कर्माणि	[["1.1", "प्राण-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "कर्माणि", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
1248	अ-परे	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "परे", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
1249	आत्मन्-संयम-योग-अग्नौ	[["1.1", "आत्मन्-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "संयम-", "कर्मधारयः,1.3"], ["1.3", "योग-", "कर्मधारयः,1.4"], ["1.4", "अग्नौ", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.4"]]
1250	ज्ञान-दीपिते	[["1.1", "ज्ञान-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "दीपिते", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1251	महान्-बाहो	[["1.1", "महान्-", "बहुव्रीहिः,1.2"], ["1.2", "बाहो", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1252	काम-रूपम्	[["1.1", "काम-", "बहुव्रीहिः,1.2"], ["1.2", "रूपम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1253	अ-सम्मूढः	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "सम्मूढः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1254	पुरुष-उत्तमम्	[["1.1", "पुरुष-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "उत्तमम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1255	सर्व-विद्	[["1.1", "सर्व-", "उपपद-तत्पुरुषः,1.2"], ["1.2", "विद्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1256	सर्व-भावेन	[["1.1", "सर्व-", "कर्मधारयः,1.2"], ["1.2", "भावेन", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1257	मृग-इन्द्रः	[["1.1", "मृग-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "इन्द्रः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1258	चक्र-हस्तम्	[["1.1", "चक्र-", "बहुव्रीहिः,1.2"], ["1.2", "हस्तम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1259	चतुर्-भुजेन	[["1.1", "चतुर्-", "बहुव्रीहिः,1.2"], ["1.2", "भुजेन", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1260	सहस्र-बाहो	[["1.1", "सहस्र-", "बहुव्रीहिः,1.2"], ["1.2", "बाहो", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1261	विश्व-मूर्ते	[["1.1", "विश्व-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "मूर्ते", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1262	सिद्ध-सङ्घाः	[["1.1", "सिद्ध-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "सङ्घाः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
1263	अ-परिहार्ये	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "परिहार्ये", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1264	यद्-विकारि	[["1.1", "यद्-", "बहुव्रीहिः,1.2"], ["1.2", "विकारि", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1265	यत्‌-प्रभावः	[["1.1", "यत्‌-", "बहुव्रीहिः,1.2"], ["1.2", "प्रभावः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1266	कुल-घ्नानाम्	[["1.1", "कुल-", "उपपद-तत्पुरुषः,1.2"], ["1.2", "घ्नानाम्", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.2"]]
1267	लुप्त-पिण्ड-उदक-क्रियाः	[["1.1", "लुप्त-", "द्वन्द्वः,1.2"], ["1.2", "पिण्ड-", "षष्ठी-तत्पुरुषः,1.3"], ["1.3", "उदक-", "बहुव्रीहिः,1.4"], ["1.4", "क्रियाः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.4"]]
1268	महत्-बाहो	[["1.1", "महत्-", "बहुव्रीहिः,1.2"], ["1.2", "बाहो", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1269	इन्द्रिय-अर्थेभ्यः	[["1.1", "इन्द्रिय-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "अर्थेभ्यः", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.2"]]
1270	व्यवसाय-आत्मिका	[["1.1", "व्यवसाय-", "बहुव्रीहिः,1.2"], ["1.2", "आत्मिका", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1271	कुरु-नन्दन	[["1.1", "कुरु-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "नन्दन", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1272	बहु-शाखाः	[["1.1", "बहु-", "बहुव्रीहिः,1.2"], ["1.2", "शाखाः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
1273	अन्-अन्ताः	[["1.1", "अन्-", "बहुव्रीहिः,1.2"], ["1.2", "अन्ताः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
1274	अ-व्यवसायिनाम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "व्यवसायिनाम्", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.2"]]
1275	तत्-अर्थीयम्	[["1.1", "तत्-", "चतुर्थी_तत्पुरुषः,1.2"], ["1.2", "अर्थीयम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1276	अ-सक्तम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "सक्तम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1277	अ-मानित्वम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "मानित्वम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1278	अ-दम्भित्वम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "दम्भित्वम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1279	अ-हिंसा	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "हिंसा", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1280	आचार्य-उपासनम्	[["1.1", "आचार्य-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "उपासनम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1281	आत्म-विनिग्रहः	[["1.1", "आत्म-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "विनिग्रहः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1282	इन्द्रिय-अर्थेषु	[["1.1", "इन्द्रिय-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "अर्थेषु", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.2"]]
1283	अन्-अहङ्कारः	[["1.1", "अन्-", "नञ्-तत्पुरुष,1.2"], ["1.2", "अहङ्कारः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1284	जन्म-मृत्यु-जरा-व्याधि-दुःख-दोष-अनुदर्शनम्	[["1.1", "जन्म-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "मृत्यु-", "इतरेतर-द्वन्द्वः,1.3"], ["1.3", "जरा-", "इतरेतर-द्वन्द्वः,1.4"], ["1.4", "व्याधि-", "इतरेतर-द्वन्द्वः,1.5"], ["1.5", "दुःख-", "इतरेतर-द्वन्द्वः,1.6"], ["1.6", "दोष-", "षष्ठी-तत्पुरुषः,1.7"], ["1.7", "अनुदर्शनम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.7"]]
1285	अ-सक्तिः	[["1.1", "अ-", "नञ्-तत्पुरुष,1.2"], ["1.2", "सक्तिः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1286	अन्-अभिष्वङ्गः	[["1.1", "अन्-", "नञ्-तत्पुरुष,1.2"], ["1.2", "अभिष्वङ्गः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1287	पुत्र-दार-गृह-आदिषु	[["1.1", "पुत्र-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "दार-", "इतरेतर-द्वन्द्वः,1.3"], ["1.3", "गृह-", "बहुव्रीहिः,1.4"], ["1.4", "आदिषु", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.4"]]
1288	सम-चित्तत्वम्	[["1.1", "सम-", "कर्मधारयः,1.2"], ["1.2", "चित्तत्वम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1289	इष्ट-अनिष्ट-उपपत्तिषु	[["1.1", "इष्ट-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "अनिष्ट-", "कर्मधारयः,1.3"], ["1.3", "उपपत्तिषु", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.3"]]
1290	अन्-अन्य-योगेन	[["1.1", "अन्-", "नञ्-तत्पुरुष,1.2"], ["1.2", "अन्य-", "कर्मधारयः,1.3"], ["1.3", "योगेन", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.3"]]
1291	अ-व्यभिचारिणी	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "व्यभिचारिणी", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1292	विविक्त-देश-सेवित्वम्	[["1.1", "विविक्त-", "कर्मधारयः,1.2"], ["1.2", "देश-", "सप्तमी-तत्पुरुषः,1.3"], ["1.3", "सेवित्वम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
1293	अ-रतिः	[["1.1", "अ-", "नञ्-तत्पुरुष,1.2"], ["1.2", "रतिः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1294	जन-संसदि	[["1.1", "जन-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "संसदि", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1295	अधि-आत्म-ज्ञान-नित्यत्वं	[["1.1", "अधि-", "अव्ययीभावः,1.2"], ["1.2", "आत्म-", "षष्ठी-तत्पुरुषः,1.3"], ["1.3", "ज्ञान-", "सप्तमी-तत्पुरुषः,1.4"], ["1.4", "नित्यत्वं", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.4"]]
1296	तत्त्व-ज्ञान-अर्थ-दर्शनम्	[["1.1", "तत्त्व-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "ज्ञान-", "इतरेतर-द्वन्द्वः,1.3"], ["1.3", "अर्थ-", "षष्ठी-तत्पुरुषः,1.4"], ["1.4", "दर्शनम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.4"]]
1297	अ-ज्ञानं	[["1.1", "अ-", "नञ्-तत्पुरुष,1.2"], ["1.2", "ज्ञानं", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1298	अन्-एक-बाहु-उदर-वक्त्र-नेत्रम्	[["1.1", "अन्-", "नञ्‌-तत्पुरुषः,1.2"], ["1.2", "एक-", "बहुव्रीहिः,1.3"], ["1.3", "बाहु-", "इतरेतर-द्वन्द्वः,1.4"], ["1.4", "उदर-", "इतरेतर-द्वन्द्वः,1.5"], ["1.5", "वक्त्र-", "इतरेतर-द्वन्द्वः,1.6"], ["1.6", "नेत्रम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.6"]]
1299	अन्-अन्त-रूपम्	[["1.1", "अन्-", "नञ्‌-तत्पुरुषः,1.2"], ["1.2", "अन्त-", "बहुव्रीहिः,1.3"], ["1.3", "रूपम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
1300	विश्व-ईश्वर	[["1.1", "विश्व-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "ईश्वर", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1301	विश्व-रूप	[["1.1", "विश्व-", "बहुव्रीहिः,1.2"], ["1.2", "रूप", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1302	तत्त्व-वित्	[["1.1", "तत्त्व-", "उपपद-तत्पुरुषः,1.2"], ["1.2", "वित्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1303	महान्-बाहो	[["1.1", "महान्-", "बहुव्रीहिः,1.2"], ["1.2", "बाहो", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1304	गुण-कर्म-विभागयोः	[["1.1", "गुण-", "द्वन्द्वः,1.2"], ["1.2", "कर्म-", "षष्ठी-तत्पुरुषः,1.3"], ["1.3", "विभागयोः", "कर्ता,2.1"], ["2.1", "भवतः", "अभिहित_कर्ता,1.3"]]
1305	अ-व्ययम्	[["1.1", "अ-", "बहुव्रीहिः,1.2"], ["1.2", "व्ययम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1306	योग-सेवया	[["1.1", "योग-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "सेवया", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1307	बुद्धि-ग्राह्यम्	[["1.1", "बुद्धि-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "ग्राह्यम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1308	अति-इन्द्रियम्	[["1.1", "अति-", "तत्पुरुषः,1.2"], ["1.2", "इन्द्रियम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1309	अ-परम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "परम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1310	दुःख-संयोग-वियोगम्	[["1.1", "दुःख-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "संयोग-", "पञ्चमी-तत्पुरुषः,1.3"], ["1.3", "वियोगम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
1311	योग-सञ्ज्ञितम्	[["1.1", "योग-", "कर्मधारयः,1.2"], ["1.2", "सञ्ज्ञितम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1312	अ-निर्विण्ण-चेतसा	[["1.1", "अ-", "नञ्-बहुव्रीहिः,1.2"], ["1.2", "निर्विण्ण-", "बहुव्रीहिः,1.3"], ["1.3", "चेतसा", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.3"]]
1313	एतत्-योनीनि	[["1.1", "एतत्-", "बहुव्रीहिः,1.2"], ["1.2", "योनीनि", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
1314	अ-शास्त्र-विहितम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "शास्त्र-", "तृतीया-तत्पुरुषः,1.3"], ["1.3", "विहितम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
1315	दम्भ-अहङ्कार-संयुक्ताः	[["1.1", "दम्भ-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "अहङ्कार-", "तृतीया-तत्पुरुषः,1.3"], ["1.3", "संयुक्ताः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.3"]]
1316	काम-राग-बल-अन्विताः	[["1.1", "काम-", "इतरेतर-द्वन्द्वः,1.3"], ["1.2", "राग-", "इतरेतर-द्वन्द्वः,1.3"], ["1.3", "बल-", "तृतीया-तत्पुरुषः,1.4"], ["1.4", "अन्विताः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.4"]]
1317	अन्-आरम्भात्	[["1.1", "अन्-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "आरम्भात्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1318	अ-ज्ञान-सम्भूतम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "ज्ञान-", "पञ्चमी-तत्पुरुषः,1.3"], ["1.3", "सम्भूतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
1319	हृत्-स्थम्	[["1.1", "हृत्-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "स्थम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1320	ज्ञान-असिना	[["1.1", "ज्ञान-", "कर्मधारयः,1.2"], ["1.2", "असिना", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1321	कार्य-कारण-कर्तृत्वे	[["1.1", "कार्य-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "कारण-", "षष्ठी-तत्पुरुषः,1.3"], ["1.3", "कर्तृत्वे", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.3"]]
1322	सुख-दुःखानां	[["1.1", "सुख-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "दुःखानां", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.2"]]
1323	कर्म-योगः	[["1.1", "कर्म-", "कर्मधारयः,1.2"], ["1.2", "योगः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1324	निस्-श्रेयस-करौ	[["1.1", "निस्-", "कर्मधारयः,1.2"], ["1.2", "श्रेयस-", "उपपद-तत्पुरुषः,1.3"], ["1.3", "करौ", "कर्ता,2.1"], ["2.1", "स्तः", "अभिहित_कर्ता,1.3"]]
1325	कर्म-सन्न्यासात्	[["1.1", "कर्म-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "सन्न्यासात्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1326	कर्म-योगः	[["1.1", "कर्म-", "कर्मधारयः,1.2"], ["1.2", "योगः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1327	महा-इष्वासाः	[["1.1", "महा-", "बहुव्रीहिः,1.2"], ["1.2", "इष्वासाः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
1328	भीम-अर्जुन-समाः	[["1.1", "भीम-", "द्वन्द्वः,1.2"], ["1.2", "अर्जुन-", "बहुव्रीहिः,1.3"], ["1.3", "समाः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.3"]]
1329	महान्-रथः	[["1.1", "महान्-", "बहुव्रीहिः,1.2"], ["1.2", "रथः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1330	नर-पुङ्गवः	[["1.1", "नर-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "पुङ्गवः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]
1331	महान्-रथाः	[["1.1", "महान्-", "बहुव्रीहिः,1.2"], ["1.2", "रथाः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
1332	इन्द्रिय-अर्थेभ्यः	[["1.1", "इन्द्रिय-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "अर्थेभ्यः", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.2"]]
1333	अन्-अन्यया	[["1.1", "अन्-", "बहुव्रीहिः,1.2"], ["1.2", "अन्यया", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]
1334	अन्तः-स्थानि	[["1.1", "अन्तः-", "उपपद-तत्पुरुषः,1.2"], ["1.2", "स्थानि", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]
1335	इन्द्रिय-अर्थेषु	[["1.1", "इन्द्रिय-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "अर्थेषु", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.2"]]
1336	सर्व-सङ्कल्प-सन्न्यासी	[["1.1", "सर्व-", "कर्मधारयः,1.2"], ["1.2", "सङ्कल्प-", "बहुव्रीहिः,1.3"], ["1.3", "सन्न्यासी", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]
